audio_path,transcription,speaker_id,age,gender,location,duration,pdp_score
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_138m_0056.wav,ya lava swi va khumbhaka,138,20,male,gauteng,3.6,-0.2413
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_186m_0364.wav,sungula no vona leswaku a,186,18,male,gauteng,3.12,-0.2298
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_163f_0637.wav,lava a va ri eka,163,20,female,gauteng,2.76,-0.2088
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_079f_0600.wav,u tala ku katsa ni,79,20,female,limpopo,2.64,-0.2206
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_115f_0329.wav,ku va muaka tiko wa,115,19,female,gauteng,4.44,-0.2216
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0345.wav,faneleke na ku va na,116,21,male,gauteng,2.64,-0.2291
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0187.wav,loko ku nga ri na,11,23,female,limpopo,3.48,-0.2293
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_183m_0067.wav,va afrika dzonga va nga,183,19,male,gauteng,2.4,-0.2384
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_077m_0349.wav,kumbe nawu lowu tirhisiwaka wa,77,20,male,limpopo,4.32,-0.2579
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_124m_0493.wav,swa timali a tlhela a,124,19,male,gauteng,2.88,-0.2303
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_084m_0477.wav,u hlamula xivutiso lexi nga,84,20,male,limpopo,3.6,-0.2366
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_019f_0077.wav,makhwaya yani siku leri yanga vekeriwa rona,19,23,female,limpopo,5.28,-0.245
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_004f_0347.wav,u fanele ku tihlanganisa na,4,24,female,limpopo,4.32,-0.2275
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_005f_0199.wav,mana wa yena a a,5,27,female,limpopo,3.24,-0.2031
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_005f_0227.wav,lawa khale a ya nga,5,27,female,limpopo,2.4,-0.2253
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_160f_0020.wav,tala ku famba na yena,160,24,female,gauteng,3.36,-0.2278
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_040f_0023.wav,ya xivutiso xa xitsalwana a,40,20,female,limpopo,6.24,-0.2453
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_129f_0340.wav,ku hlaya na ku langutisa,129,19,female,gauteng,2.52,-0.219
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_060m_0120.wav,i mani loyi a nga,60,22,male,limpopo,4.2,-0.2506
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_042f_0125.wav,ku nyikiwa mpfumelelo wa rixaka,42,18,female,limpopo,5.52,-0.2502
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_025f_0573.wav,eka tlhelo rin wana leri,25,18,female,limpopo,2.64,-0.2567
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_159m_0539.wav,nawu swi nga vanga ku,159,24,male,gauteng,2.52,-0.2137
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_111f_0609.wav,i byo enela na ku,111,17,female,gauteng,3.96,-0.251
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_104f_0450.wav,mutirhi wa le kaya a,104,21,female,gauteng,3.36,-0.2514
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_173f_0019.wav,va tikuma va ri eka,173,21,female,gauteng,6.0,-0.2219
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_155m_0281.wav,na un wana loyi a,155,18,male,gauteng,2.16,-0.2252
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0454.wav,xi landzelerile milawu ya matsalelo,116,21,male,gauteng,4.08,-0.2363
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_118m_0196.wav,va masiku lawa va swi,118,19,male,gauteng,3.48,-0.2074
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_186m_0440.wav,kombisa ku lemuka vutivi bya,186,18,male,gauteng,2.64,-0.2493
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_070f_0503.wav,a xi nga swi tivi,70,22,female,limpopo,2.04,-0.2437
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_148f_0509.wav,a ku ri hava na,148,20,female,gauteng,2.04,-0.2504
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_186m_0448.wav,matimba ya nawu wa vaaki,186,18,male,gauteng,2.88,-0.2185
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_004f_0259.wav,swi ta endla leswaku ku,4,24,female,limpopo,2.4,-0.2395
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_046f_0543.wav,timhaka tin wana a ya,46,-1,female,limpopo,3.48,-0.2444
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0122.wav,te ku fuma ka wena,174,21,male,gauteng,4.08,-0.2269
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_131f_0369.wav,a ku ta va ku,131,20,female,gauteng,2.16,-0.22
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_170f_0454.wav,yena a a nga ha,170,19,female,gauteng,3.36,-0.2551
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_078m_0124.wav,ta va swi ri xiswona,78,24,male,limpopo,3.84,-0.2414
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_086m_0327.wav,swin wana kambe mongo wa,86,27,male,limpopo,2.88,-0.2298
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_009m_0041.wav,xo kala xi nga ri,9,21,male,limpopo,5.04,-0.2202
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_165f_0381.wav,wo tlakusa ku fikelela mahungu,165,19,female,gauteng,4.8,-0.239
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0207.wav,vula leswaku mutirhi loyi a,136,20,female,gauteng,3.84,-0.2555
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_161m_0607.wav,lava nga na malembe ya,161,19,male,gauteng,2.04,-0.2089
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_167m_0081.wav,ya kahle naswona maandlalelo ya,167,23,male,gauteng,4.2,-0.2289
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_167m_0135.wav,a kweletaku a nga si,167,23,male,gauteng,3.6,-0.2156
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_166m_0488.wav,swi fanele ku yisiwa eka,166,19,male,gauteng,3.0,-0.2382
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_062m_0132.wav,wa patu leswaku ku na,62,23,male,limpopo,3.72,-0.2494
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_027f_0049.wav,a swi nga endleka leswaku,27,24,female,limpopo,3.96,-0.2332
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_163f_0104.wav,xa ririmi ro engetela ro,163,20,female,gauteng,3.84,-0.2493
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_123m_0349.wav,ku tumbuluxiwile xitsalwambiko xa kahle,123,22,male,gauteng,4.08,-0.2438
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_137m_0445.wav,ku suka eka nkwama wa,137,22,male,gauteng,2.76,-0.2057
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_047m_0459.wav,ka xi nga ri lexi,47,21,male,limpopo,3.48,-0.2574
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_067f_0364.wav,leswi swi fanele ku va,67,20,female,limpopo,4.32,-0.2367
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_162f_0190.wav,a a fanele ku va,162,17,female,gauteng,2.28,-0.2319
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_124m_0368.wav,ka ti nga ri ta,124,19,male,gauteng,3.24,-0.222
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0081.wav,eka xikombiso lexi nga laha,174,21,male,gauteng,4.08,-0.2491
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_098m_0195.wav,we eka xiyenge xin wana,98,29,male,gauteng,2.64,-0.2419
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_058m_0080.wav,landza nawu wa mafambiselo ya,58,28,male,limpopo,5.16,-0.2397
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_023f_0387.wav,leswaku mutirhi loyi a nga,23,24,female,limpopo,3.0,-0.2521
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_040f_0016.wav,yo angarhela na xitifiketi xa,40,20,female,limpopo,5.04,-0.2536
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_120f_0010.wav,xiyenge xa vahlayisiwa eka fomo,120,19,female,gauteng,4.32,-0.2505
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_082f_0252.wav,yi ta ya emahlweni yi,82,20,female,limpopo,3.96,-0.2511
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0184.wav,leyi nga na mahungu ya,95,25,male,gauteng,3.6,-0.2474
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_003f_0137.wav,a nga endla xikombelo xa,3,20,female,limpopo,4.44,-0.2539
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_003f_0115.wav,va na mfanelo ya ku,3,20,female,limpopo,5.04,-0.2377
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_119f_0142.wav,leyi ku fanele ku tsariwa,119,19,female,gauteng,3.0,-0.2466
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_165f_0442.wav,ri na un wana loyi,165,19,female,gauteng,3.36,-0.2361
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_158f_0477.wav,mahlawulelo ya marito lama tirhisiwaka,158,18,female,gauteng,3.6,-0.2363
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_172f_0333.wav,lexi endlaka leswaku ku va,172,22,female,gauteng,3.72,-0.2324
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_080f_0470.wav,langutana na xikombelo xa wena,80,-1,female,limpopo,4.08,-0.2317
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_061m_0296.wav,faneleke eka tiko leri va,61,20,male,limpopo,2.52,-0.2418
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_096m_0021.wav,ra afrika dzonga nawu wa,96,22,male,gauteng,3.12,-0.2401
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_004f_0450.wav,ku fambisana na vumbiwa ka,4,24,female,limpopo,3.36,-0.2286
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_145m_0377.wav,swiambalo swi tele,145,21,male,gauteng,2.16,-0.2363
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_079f_0243.wav,ti ta ta rixaka na,79,20,female,limpopo,2.64,-0.2265
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_101m_0267.wav,ndlela yo kongoma naswona a,101,22,male,gauteng,2.64,-0.2459
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0239.wav,minhlangano ya matirhiselo ya mati,11,23,female,limpopo,4.56,-0.249
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_022m_0328.wav,ku va va kota ku,22,24,male,limpopo,3.72,-0.2385
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_124m_0378.wav,swi nga ri swa ntlawa,124,19,male,gauteng,3.48,-0.2139
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_020m_0168.wav,xitsalwambiko xa wena xi fanele,20,26,male,limpopo,4.44,-0.245
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_071f_0477.wav,nkarhi wo leha ku ringana,71,22,female,limpopo,5.04,-0.257
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_039m_0109.wav,ku endla leswaku u nga,39,23,male,limpopo,4.68,-0.2311
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0575.wav,endla leswaku ku va na,149,20,female,gauteng,2.76,-0.2334
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_148f_0370.wav,ya ku nyikiwa matimba ka,148,20,female,gauteng,3.48,-0.2224
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_186m_0302.wav,swo tala naswona xi hlanganisa,186,18,male,gauteng,3.0,-0.2198
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_075m_0512.wav,ku kongoma kumbe ku nga,75,20,male,limpopo,3.12,-0.2319
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_111f_0449.wav,ku herisiwa ka matekanelo ya,111,17,female,gauteng,4.32,-0.2491
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_120f_0510.wav,n wana wa yena a,120,19,female,gauteng,3.24,-0.2173
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0361.wav,ku tsutsuma swi aka mirhi,174,21,male,gauteng,3.6,-0.2557
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_143m_0214.wav,a nga na matimba yo,143,-1,male,gauteng,4.8,-0.2322
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0271.wav,ku ku nga si hela,174,21,male,gauteng,3.48,-0.2513
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_166m_0522.wav,ka lowu nga kombisiwa eka,166,19,male,gauteng,3.72,-0.2273
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_050f_0191.wav,a swi fambelani na nhlokomhaka,50,18,female,limpopo,4.56,-0.2496
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_073m_0222.wav,kutani u tsala xitsalwana hi,73,19,male,limpopo,4.8,-0.2487
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0051.wav,a nga swi koti ku,44,-1,female,limpopo,3.6,-0.2394
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_003f_0345.wav,kuna misava yo nona la tikweni,3,20,female,limpopo,2.76,-0.2362
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0047.wav,eka ku tata fomo ya,95,25,male,gauteng,3.36,-0.2538
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_101m_0388.wav,loko ku nga ri na,101,22,male,gauteng,2.52,-0.2293
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_117m_0201.wav,ra ku va kona ka,117,20,male,gauteng,2.4,-0.2151
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_119f_0572.wav,u fanele ku kambela hi,119,19,female,gauteng,3.6,-0.2563
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_038f_0057.wav,na un wana u na,38,19,female,limpopo,2.64,-0.2115
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_173f_0171.wav,ku titimela kumbe ku kufumela,173,21,female,gauteng,4.2,-0.2392
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_165f_0225.wav,nga tivisiwi ku fikela loko,165,19,female,gauteng,5.76,-0.2442
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_103f_0449.wav,va xa ririmi ra le,103,22,female,gauteng,3.48,-0.219
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_132m_0022.wav,ama tsakisi namuntlha maxelo,132,19,male,gauteng,3.6,-0.2384
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0246.wav,hambana ka swona ku ya,44,-1,female,limpopo,3.6,-0.2445
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_062m_0179.wav,xa nawu u ni mfanelo,62,23,male,limpopo,3.96,-0.2395
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_066f_0146.wav,mavona kule yi komba swifaniso,66,20,female,limpopo,3.24,-0.2473
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_102f_0584.wav,ku twisisa ka leswi lavekaka,102,21,female,gauteng,5.04,-0.2174
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_015m_0244.wav,eka xiyimo xa mfumo wa,15,21,male,limpopo,3.6,-0.2464
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_176f_0170.wav,leswaku va ta kota ku,176,20,female,gauteng,3.12,-0.2313
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_058m_0133.wav,bya kahle swinene ku ya,58,28,male,limpopo,5.16,-0.2478
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0329.wav,ku fika eka xiyimo xo,136,20,female,gauteng,3.96,-0.2532
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_190m_0025.wav,leswaku u hlamula xin we,190,24,male,gauteng,3.96,-0.2185
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_144m_0474.wav,leswi nga ta va swi,144,21,male,gauteng,2.52,-0.2195
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_038f_0261.wav,a swi ta n wi,38,19,female,limpopo,2.16,-0.2271
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_100m_0208.wav,na swilaveko swa nawu wa,100,19,male,gauteng,4.44,-0.2212
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_124m_0230.wav,i mani lava va nga,124,19,male,gauteng,3.24,-0.1961
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0487.wav,na van wana lava va,116,21,male,gauteng,2.16,-0.2056
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_024f_0574.wav,ku va muakatiko wa afrika,24,25,female,limpopo,6.96,-0.2234
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_176f_0287.wav,ka xi nga ri lexi,176,20,female,gauteng,2.64,-0.2212
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_166m_0465.wav,na vumbiwa ka nawu wa,166,19,male,gauteng,3.0,-0.2238
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0337.wav,wana ni xin wana eka,168,-1,female,gauteng,3.24,-0.214
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_070f_0153.wav,swa nawu wa mafambiselo ya,70,22,female,limpopo,3.12,-0.2323
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_078m_0414.wav,yo kombela ku tengisiwa nakambe,78,24,male,limpopo,4.08,-0.2437
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_116m_0041.wav,vanhu lava katsiwaka eka maasesele,116,21,male,gauteng,5.52,-0.2311
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_027f_0281.wav,ro engetela na ku kota,27,24,female,limpopo,2.52,-0.2452
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_083f_0599.wav,ku kongoma kumbe ku nga,83,23,female,limpopo,4.44,-0.2319
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_190m_0106.wav,ya ku pulana na ku,190,24,male,gauteng,3.48,-0.2483
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_137m_0190.wav,swi vona xikan we leswaku,137,22,male,gauteng,4.08,-0.2312
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_011f_0104.wav,sungula ta mavito na xivongo,11,23,female,limpopo,5.04,-0.2471
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_180f_0107.wav,vo tala a va na,180,19,female,gauteng,3.0,-0.2192
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_055m_0259.wav,swi sukela kwihi ku kala,55,23,male,limpopo,5.4,-0.2363
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_176f_0300.wav,a ku na nkarhi lowu,176,20,female,gauteng,2.52,-0.2557
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_106m_0297.wav,nkoka a ya tali ku,106,21,male,gauteng,2.64,-0.2211
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0006.wav,ndzi lava kuya vona maxelo,149,20,female,gauteng,4.08,-0.2473
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_044f_0087.wav,to ka ti nga ri,44,-1,female,limpopo,3.36,-0.2425
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_150m_0619.wav,leswaku swimila a swi na,150,21,male,gauteng,3.24,-0.1984
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0226.wav,lava swi va khumbhaka va,136,20,female,gauteng,3.84,-0.2385
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_170f_0491.wav,ririmi ro engetela ro sungula,170,19,female,gauteng,4.08,-0.2438
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_068f_0101.wav,swikombelo swi nga endliwa eka,68,24,female,limpopo,10.2,-0.2444
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_039m_0015.wav,naswona swa olova ku xi,39,23,male,limpopo,3.12,-0.2365
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_150m_0238.wav,ku ta va ku ri,150,21,male,gauteng,3.6,-0.2359
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0391.wav,ti fanele ku vona leswaku,168,-1,female,gauteng,2.76,-0.2441
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_148f_0382.wav,le henhla ka malembe ya,148,20,female,gauteng,3.0,-0.2477
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_034f_0230.wav,swi nga endleka va nga,34,31,female,limpopo,2.64,-0.2296
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_090m_0351.wav,ku nga si hela lembe,90,24,male,limpopo,2.04,-0.2546
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_052f_0345.wav,wa rixaka wu fanele ku,52,20,female,limpopo,4.08,-0.2324
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_040f_0571.wav,na xin wana lexi a,40,20,female,limpopo,4.8,-0.217
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0550.wav,ya hi swilaveko swa matsalelo,149,20,female,gauteng,3.48,-0.2502
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_147m_0001.wav,to tala ta nkoka ku,147,20,male,gauteng,4.08,-0.2378
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_090m_0225.wav,ku vekiwa ehansi ka vulawuri,90,24,male,limpopo,5.04,-0.2503
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_025f_0063.wav,ri ya mfumo yi nga,25,18,female,limpopo,5.16,-0.2521
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_056f_0184.wav,hi yena a nga na,56,21,female,limpopo,3.24,-0.252
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_117m_0265.wav,tala ku fambelana na nhlokomhaka,117,20,male,gauteng,4.08,-0.2377
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_163f_0029.wav,ka munhu loyi a nga,163,20,female,gauteng,6.48,-0.2529
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_124m_0281.wav,yimisa xifambo xa wena xi,124,19,male,gauteng,3.96,-0.2492
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_147m_0007.wav,a va pfanga na ku,147,20,male,gauteng,2.76,-0.2498
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_186m_0061.wav,male yilava kuveketela,186,18,male,gauteng,2.88,-0.2274
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_083f_0565.wav,milambu yi anamile,83,23,female,limpopo,2.64,-0.2143
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_154m_0894.wav,va fanele ku tihlanganisa na,154,30,male,gauteng,2.04,-0.226
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_168f_0194.wav,eka ririmi rin wana ku,168,-1,female,gauteng,3.72,-0.2217
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_174m_0183.wav,swinyenyani swi aka swisaka,174,21,male,gauteng,3.48,-0.2164
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_065f_0113.wav,na n wana wa yena,65,21,female,limpopo,2.64,-0.2205
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_069m_0050.wav,ya ku pulana leyi nga,69,25,male,limpopo,2.64,-0.2491
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_057f_0449.wav,ka ya nga ri ya,57,18,female,limpopo,2.28,-0.2176
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0249.wav,ndlela yo enela kambe ku,95,25,male,gauteng,4.44,-0.2506
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_172f_0073.wav,na un wana loyi a,172,22,female,gauteng,3.12,-0.2252
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_180f_0072.wav,nkoka eka nhluvukiso wa ririmi,180,19,female,gauteng,3.96,-0.2373
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_134m_0450.wav,ku ta va na ku,134,-1,male,gauteng,2.28,-0.224
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_013m_0363.wav,leswi nga ta n wi,13,18,male,limpopo,4.32,-0.2253
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_150m_0243.wav,eka mbuyelo wa ntlangu kumbe,150,21,male,gauteng,3.12,-0.2456
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_074m_0575.wav,leswi nga kona a swi,74,24,male,limpopo,2.28,-0.2124
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_153f_0058.wav,swa mavito swi lava mali,153,21,female,gauteng,3.36,-0.2111
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_032f_0669.wav,leswi a nga na swona,32,18,female,limpopo,2.4,-0.2097
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_063f_0387.wav,wa risuna ku fana na,63,19,female,limpopo,5.04,-0.2247
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0554.wav,kandziyisa vuxokoxoko lebyi fambelanaka na,149,20,female,gauteng,5.16,-0.2572
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_136f_0223.wav,swifaki swi endla mugayo,136,20,female,gauteng,3.96,-0.2531
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_058m_0434.wav,na xin wana lexi a,58,28,male,limpopo,2.52,-0.217
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_149f_0061.wav,wa le kaya a nge,149,20,female,gauteng,2.04,-0.2093
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_095m_0364.wav,nga na vutihlamuleri bya ku,95,25,male,gauteng,3.48,-0.2367
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_173f_0195.wav,vamanana va afrika dzonga,173,21,female,gauteng,4.32,-0.2283
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_187f_0498.wav,a nga velekiwa ehandle ka,187,21,female,gauteng,2.88,-0.2576
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_090m_0284.wav,eka swiyenge leswin wana swo,90,24,male,limpopo,4.32,-0.2356
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_111f_0490.wav,vamanana va nga na wona,111,17,female,gauteng,3.84,-0.2061
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_162f_0056.wav,lama a lavaka ku ma,162,17,female,gauteng,3.36,-0.1699
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_117m_0400.wav,ya wena yi yimisiwile ku,117,20,male,gauteng,3.24,-0.2459
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_066f_0213.wav,na xin wana xi beriwa,66,20,female,limpopo,2.64,-0.237
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_043f_0276.wav,va nga endla xikombelo xa,43,19,female,limpopo,2.64,-0.2506
e:/Model1X/Data/nchlt_tso/audio/nchlt_tso_053f_0439.wav,ku va yi kota ku,53,22,female,limpopo,2.52,-0.2504
